CustomerID,first_purchase,last_purchase,frequency,monetary_value,tenure_days,recency_days,avg_order_value
15236,2011-02-14 10:52:00,2011-02-14 10:52:00,1,321.05,206,206,321.05
15237,2011-04-26 15:04:00,2011-05-20 14:47:00,2,1093.65,135,111,546.83
15238,2011-06-08 16:00:00,2011-09-05 15:26:00,2,772.78,92,3,386.39
15240,2011-02-01 08:23:00,2011-06-01 11:27:00,3,1045.38,219,99,348.46
15241,2011-03-01 11:02:00,2011-08-04 16:41:00,6,1344.86,191,35,224.14
15244,2011-04-05 15:12:00,2011-04-05 15:12:00,1,297.94,156,156,297.94
15245,2011-03-23 13:42:00,2011-07-28 18:56:00,3,2515.84,169,42,838.61
15246,2010-12-16 09:46:00,2011-04-15 14:45:00,2,514.15,266,146,257.08
15247,2011-08-09 12:52:00,2011-08-09 12:52:00,1,356.0,30,30,356.0
15249,2011-03-28 12:49:00,2011-08-24 10:19:00,10,5357.03,164,15,535.7
15251,2011-04-12 10:38:00,2011-08-25 10:49:00,7,7452.12,149,14,1064.59
15252,2011-06-09 14:15:00,2011-06-09 14:15:00,1,300.55,91,91,300.55
15253,2011-06-23 12:19:00,2011-06-23 12:19:00,1,173.85,77,77,173.85
15254,2011-08-04 15:04:00,2011-08-04 15:04:00,1,300.36,35,35,300.36
15256,2011-07-14 11:47:00,2011-07-14 11:47:00,1,98.45,56,56,98.45
15257,2011-03-01 12:58:00,2011-03-01 12:58:00,1,317.15,191,191,317.15
15258,2011-05-06 14:16:00,2011-06-24 12:30:00,2,623.16,125,76,311.58
15260,2010-12-02 12:09:00,2011-08-31 13:55:00,7,1810.77,280,8,258.68
15261,2011-07-27 15:20:00,2011-07-27 15:20:00,1,254.82,43,43,254.82
15262,2011-01-20 12:16:00,2011-01-20 12:16:00,1,178.95,231,231,178.95
15263,2011-08-25 10:26:00,2011-08-25 10:26:00,1,156.51,14,14,156.51
15265,2011-04-18 12:16:00,2011-07-11 14:46:00,2,1506.12,143,59,753.06
15266,2011-01-05 13:40:00,2011-01-05 13:40:00,1,119.3,246,246,119.3
15267,2011-06-10 10:24:00,2011-07-07 11:36:00,2,1407.76,90,63,703.88
15270,2011-02-02 13:25:00,2011-08-14 10:38:00,5,1850.29,218,25,370.06
15271,2010-12-09 13:47:00,2011-09-06 09:49:00,10,1592.58,273,2,159.26
15279,2010-12-20 10:48:00,2010-12-20 10:48:00,1,290.51,262,262,290.51
15280,2011-06-20 17:14:00,2011-06-20 17:14:00,1,113.12,80,80,113.12
15281,2011-01-10 15:51:00,2011-07-26 09:23:00,8,2191.78,241,44,273.97
15288,2010-12-09 13:59:00,2011-07-07 10:28:00,4,2006.36,273,63,501.59
15289,2011-04-04 12:44:00,2011-07-25 11:01:00,2,697.98,157,45,348.99
15290,2010-12-15 16:03:00,2011-08-28 10:54:00,12,3392.59,267,11,282.72
15291,2010-12-01 09:32:00,2011-09-06 09:15:00,11,3640.02,281,2,330.91
15292,2011-05-22 15:00:00,2011-05-22 15:00:00,1,178.39,109,109,178.39
15296,2011-01-17 11:57:00,2011-08-22 14:20:00,5,2599.49,234,17,519.9
15298,2010-12-08 13:55:00,2011-09-08 08:56:00,7,3358.22,274,0,479.75
15299,2010-12-02 16:48:00,2011-03-21 12:06:00,4,2435.01,280,171,608.75
15301,2010-12-06 12:21:00,2011-08-18 09:45:00,9,3727.4,276,21,414.16
15303,2011-02-22 13:59:00,2011-02-22 13:59:00,1,574.02,198,198,574.02
15304,2010-12-06 11:42:00,2011-06-28 08:19:00,6,491.9,276,72,81.98
15306,2011-07-14 15:22:00,2011-09-08 12:47:00,2,657.07,56,0,328.54
15307,2011-09-05 11:38:00,2011-09-05 11:38:00,1,205.3,3,3,205.3
15308,2011-03-10 13:08:00,2011-03-10 13:08:00,1,310.47,182,182,310.47
15311,2010-12-01 09:41:00,2011-09-06 14:38:00,65,46020.75,281,2,708.01
15312,2010-12-20 12:51:00,2011-08-28 14:00:00,3,794.8,262,11,264.93
15313,2011-08-21 16:02:00,2011-08-21 16:02:00,1,52.0,18,18,52.0
15314,2011-05-24 14:39:00,2011-05-24 14:39:00,1,327.97,107,107,327.97
15315,2011-08-15 15:17:00,2011-08-15 15:17:00,1,233.54,24,24,233.54
15316,2011-01-17 11:34:00,2011-01-17 11:34:00,1,165.0,234,234,165.0
15319,2011-03-01 12:48:00,2011-03-01 12:48:00,1,204.5,191,191,204.5
15321,2011-02-21 11:10:00,2011-02-21 11:10:00,1,1159.47,199,199,1159.47
15325,2011-08-28 11:55:00,2011-08-28 11:55:00,1,161.74,11,11,161.74
15326,2011-01-10 11:38:00,2011-01-10 11:38:00,1,311.71,241,241,311.71
15329,2011-06-21 10:37:00,2011-07-28 15:31:00,2,754.0,79,42,377.0
15332,2010-12-05 12:00:00,2010-12-08 14:43:00,4,1661.06,277,274,415.26
15333,2011-05-15 13:27:00,2011-05-15 13:27:00,1,1028.56,116,116,1028.56
15334,2011-06-19 13:51:00,2011-07-06 11:22:00,3,347.87,81,64,115.96
15339,2011-01-25 13:15:00,2011-01-25 13:15:00,1,257.9,226,226,257.9
15342,2011-08-02 10:19:00,2011-08-02 10:19:00,1,406.09,37,37,406.09
15346,2011-01-11 11:18:00,2011-01-11 11:18:00,1,252.42,240,240,252.42
15347,2010-12-08 15:25:00,2010-12-08 15:25:00,1,201.6,274,274,201.6
15349,2011-06-05 15:46:00,2011-07-04 16:06:00,2,463.91,95,66,231.96
15350,2010-12-01 13:33:00,2010-12-01 13:33:00,1,115.65,281,281,115.65
15351,2010-12-05 11:49:00,2010-12-05 11:49:00,1,274.67,277,277,274.67
15353,2010-12-07 11:49:00,2011-03-30 12:15:00,2,770.12,275,162,385.06
15356,2010-12-06 14:05:00,2011-08-26 13:25:00,8,2231.17,276,13,278.9
15358,2010-12-09 10:04:00,2011-08-11 12:44:00,15,5639.81,273,28,375.99
15361,2010-12-13 09:52:00,2010-12-13 09:52:00,1,418.92,269,269,418.92
15363,2010-12-02 12:28:00,2010-12-02 12:28:00,1,326.0,280,280,326.0
15364,2011-03-30 13:39:00,2011-09-05 09:46:00,2,913.19,162,3,456.6
15365,2011-01-28 13:08:00,2011-09-04 15:37:00,2,961.28,223,4,480.64
15366,2010-12-16 15:59:00,2010-12-16 15:59:00,1,105.54,266,266,105.54
15367,2011-03-09 13:53:00,2011-04-08 11:50:00,2,1416.18,183,153,708.09
15370,2011-01-11 11:32:00,2011-07-21 18:36:00,4,1513.46,240,49,378.36
15372,2011-07-25 16:39:00,2011-07-25 16:39:00,1,2007.4,45,45,2007.4
15373,2010-12-03 14:40:00,2011-08-16 08:52:00,9,1686.9,279,23,187.43
15374,2011-08-03 09:59:00,2011-08-03 09:59:00,1,168.0,36,36,168.0
15376,2011-05-01 13:45:00,2011-08-14 15:39:00,2,977.22,130,25,488.61
15379,2010-12-16 13:02:00,2011-06-23 13:13:00,7,3703.29,266,77,529.04
15380,2010-12-09 15:01:00,2011-07-21 16:33:00,2,582.56,273,49,291.28
15381,2011-03-16 13:44:00,2011-05-10 11:55:00,2,596.85,176,121,298.42
15382,2011-02-17 12:01:00,2011-06-08 11:57:00,4,2127.12,203,92,531.78
15384,2010-12-15 11:34:00,2011-06-23 10:57:00,2,642.41,267,77,321.2
15386,2011-06-06 13:47:00,2011-06-06 13:47:00,1,394.14,94,94,394.14
15388,2011-03-14 13:53:00,2011-03-14 13:53:00,1,140.54,178,178,140.54
15389,2011-06-20 16:18:00,2011-06-20 16:18:00,1,500.0,80,80,500.0
15392,2010-12-14 15:50:00,2010-12-14 15:50:00,1,338.98,268,268,338.98
15393,2011-03-03 16:58:00,2011-03-03 16:58:00,1,124.1,189,189,124.1
15394,2010-12-16 12:46:00,2011-05-19 14:27:00,2,1436.44,266,112,718.22
15395,2011-01-18 12:40:00,2011-01-18 12:40:00,1,107.45,233,233,107.45
15396,2011-08-19 10:56:00,2011-08-19 10:56:00,1,288.18,20,20,288.18
15397,2011-02-23 09:25:00,2011-02-23 09:25:00,1,94.0,197,197,94.0
15400,2011-03-06 11:27:00,2011-09-08 13:57:00,5,716.2,186,0,143.24
15402,2011-05-27 13:32:00,2011-07-14 12:17:00,2,626.35,104,56,313.18
15405,2011-06-03 14:44:00,2011-06-03 14:44:00,1,349.1,97,97,349.1
15406,2011-02-11 16:19:00,2011-02-11 16:20:00,1,252.29,209,209,252.29
15407,2011-02-07 13:18:00,2011-06-09 11:32:00,3,740.73,213,91,246.91
15408,2011-03-20 15:02:00,2011-03-20 15:02:00,1,267.18,172,172,267.18
15410,2011-03-23 10:15:00,2011-09-01 19:08:00,7,3089.41,169,7,441.34
15411,2011-06-10 12:30:00,2011-08-07 12:54:00,2,382.21,90,32,191.1
15412,2011-06-21 15:24:00,2011-06-21 15:24:00,1,190.53,79,79,190.53
15414,2011-04-11 13:45:00,2011-04-11 13:45:00,1,36.2,150,150,36.2
15415,2011-01-30 14:13:00,2011-01-30 14:13:00,1,559.61,221,221,559.61
15416,2011-03-02 08:41:00,2011-07-07 18:29:00,3,3144.33,190,63,1048.11
15421,2011-02-02 14:36:00,2011-05-08 14:02:00,3,739.36,218,123,246.45
15422,2011-01-20 14:17:00,2011-01-20 16:17:00,2,97.7,231,231,48.85
15424,2011-03-30 13:00:00,2011-03-30 13:02:00,2,383.34,162,162,191.67
15426,2010-12-05 13:55:00,2011-03-27 16:05:00,2,634.13,277,165,317.06
15433,2011-03-17 14:12:00,2011-05-10 10:45:00,2,533.3,175,121,266.65
15434,2011-05-23 14:18:00,2011-08-24 16:24:00,3,587.28,108,15,195.76
15436,2011-04-19 16:52:00,2011-04-19 16:52:00,1,484.1,142,142,484.1
15437,2011-03-22 13:11:00,2011-03-22 13:11:00,1,200.16,170,170,200.16
15438,2011-07-31 14:19:00,2011-07-31 14:19:00,1,156.58,39,39,156.58
15440,2011-05-15 11:30:00,2011-07-26 14:27:00,2,237.66,116,44,118.83
15442,2011-04-05 12:24:00,2011-04-05 12:24:00,1,594.0,156,156,594.0
15443,2011-01-23 13:25:00,2011-08-22 12:52:00,2,684.8,228,17,342.4
15445,2011-03-20 15:06:00,2011-03-20 15:06:00,1,113.5,172,172,113.5
15447,2011-01-13 11:26:00,2011-01-13 11:26:00,1,155.17,238,238,155.17
15448,2011-01-31 10:42:00,2011-01-31 10:42:00,1,494.64,220,220,494.64
15449,2011-03-23 10:43:00,2011-06-07 16:42:00,2,647.7,169,93,323.85
15452,2011-03-20 15:21:00,2011-03-20 15:21:00,1,237.0,172,172,237.0
15453,2011-06-05 12:37:00,2011-09-08 15:05:00,4,701.2,95,0,175.3
15454,2010-12-12 14:21:00,2010-12-12 14:21:00,1,179.1,270,270,179.1
15456,2010-12-15 15:34:00,2011-03-01 13:51:00,3,434.59,267,191,144.86
15457,2011-03-22 15:31:00,2011-03-22 15:31:00,1,237.07,170,170,237.07
15460,2010-12-20 16:08:00,2010-12-20 16:08:00,1,214.26,262,262,214.26
15462,2011-06-05 15:36:00,2011-09-06 13:11:00,3,234.6,95,2,78.2
15464,2011-01-05 15:56:00,2011-01-05 15:56:00,1,1044.65,246,246,1044.65
15465,2010-12-05 10:12:00,2011-07-24 10:03:00,15,5992.13,277,46,399.48
15467,2011-07-10 14:42:00,2011-07-17 15:24:00,2,402.56,60,53,201.28
15469,2011-08-11 16:54:00,2011-08-11 16:54:00,1,304.3,28,28,304.3
15472,2011-08-18 15:17:00,2011-08-18 15:17:00,1,371.56,21,21,371.56
15480,2011-08-15 14:32:00,2011-08-15 14:32:00,1,905.5,24,24,905.5
15482,2010-12-16 10:08:00,2011-06-27 10:29:00,4,1928.3,266,73,482.08
15483,2011-03-18 12:26:00,2011-07-01 13:07:00,4,225.26,174,69,56.32
15485,2010-12-01 13:23:00,2011-01-07 17:18:00,2,1268.13,281,244,634.07
15488,2011-09-08 10:11:00,2011-09-08 10:11:00,1,91.32,1,0,91.32
15489,2011-05-12 12:54:00,2011-05-12 12:54:00,1,348.26,119,119,348.26
15491,2011-04-18 10:04:00,2011-09-05 15:56:00,6,3100.09,143,3,516.68
15493,2011-03-14 11:44:00,2011-07-13 11:19:00,3,1286.95,178,57,428.98
15494,2011-08-10 15:29:00,2011-08-10 15:29:00,1,1119.88,29,29,1119.88
15497,2011-01-24 10:01:00,2011-01-24 10:01:00,1,970.6,227,227,970.6
15498,2010-12-08 12:29:00,2011-08-11 08:39:00,19,9126.37,274,28,480.34
15502,2010-12-05 15:40:00,2011-08-08 11:45:00,5,5955.53,277,31,1191.11
15503,2010-12-12 10:57:00,2010-12-12 10:57:00,1,141.04,270,270,141.04
15505,2011-07-07 13:33:00,2011-08-18 10:57:00,3,2091.14,63,21,697.05
15506,2011-07-24 11:45:00,2011-07-24 11:45:00,1,208.77,46,46,208.77
15507,2011-06-21 11:19:00,2011-06-21 11:19:00,1,475.86,79,79,475.86
15508,2011-04-18 15:31:00,2011-06-03 15:43:00,6,1000.27,143,97,166.71
15510,2011-01-13 12:10:00,2011-01-13 12:10:00,1,250.0,238,238,250.0
15512,2010-12-15 12:01:00,2011-07-07 10:20:00,2,121.0,267,63,60.5
15513,2010-12-01 11:22:00,2011-09-06 09:53:00,17,11352.14,281,2,667.77
15514,2010-12-10 13:50:00,2011-04-28 12:06:00,6,2501.94,272,133,416.99
15517,2011-04-20 14:02:00,2011-04-20 14:02:00,1,267.03,141,141,267.03
15518,2011-01-11 12:55:00,2011-08-07 13:08:00,7,1603.86,240,32,229.12
15521,2011-03-30 09:15:00,2011-09-06 10:04:00,7,2326.78,162,2,332.4
15525,2010-12-01 13:17:00,2010-12-01 13:17:00,1,274.93,281,281,274.93
15527,2010-12-20 14:15:00,2011-07-18 11:42:00,5,1330.79,262,52,266.16
15528,2011-03-30 16:14:00,2011-03-30 16:14:00,1,229.33,162,162,229.33
15529,2010-12-08 12:24:00,2011-07-20 11:38:00,8,2384.68,274,50,298.08
15530,2011-04-07 11:16:00,2011-07-13 12:15:00,3,1163.69,154,57,387.9
15532,2010-12-16 16:45:00,2011-07-31 13:13:00,3,1204.59,266,39,401.53
15535,2011-01-16 12:35:00,2011-06-19 16:02:00,4,502.9,235,81,125.72
15537,2011-06-29 13:10:00,2011-06-29 13:10:00,1,110.92,71,71,110.92
15541,2011-08-17 14:58:00,2011-08-17 14:58:00,1,85.13,22,22,85.13
15543,2011-02-24 15:26:00,2011-02-24 15:26:00,1,127.86,196,196,127.86
15544,2010-12-02 12:47:00,2011-08-12 09:10:00,7,2772.37,280,27,396.05
15545,2010-12-03 17:28:00,2010-12-03 17:28:00,1,135.33,279,279,135.33
15547,2010-12-12 13:26:00,2011-08-21 16:24:00,8,2745.16,270,18,343.14
15549,2011-01-27 15:38:00,2011-07-05 12:47:00,2,1619.88,224,65,809.94
15550,2011-02-11 12:49:00,2011-08-25 15:18:00,3,433.28,209,14,144.43
15552,2011-05-06 14:47:00,2011-05-06 14:47:00,1,90.12,125,125,90.12
15554,2011-03-07 09:00:00,2011-03-07 09:00:00,1,217.2,185,185,217.2
15555,2010-12-05 14:45:00,2011-08-28 12:16:00,10,2808.38,277,11,280.84
15561,2011-05-08 11:38:00,2011-07-13 11:20:00,3,449.67,123,57,149.89
15562,2010-12-23 09:55:00,2010-12-23 09:55:00,1,134.55,259,259,134.55
15563,2010-12-16 11:27:00,2011-05-23 11:44:00,2,735.62,266,108,367.81
15569,2011-01-11 13:26:00,2011-08-28 10:15:00,5,1375.71,240,11,275.14
15570,2010-12-05 12:57:00,2011-07-21 12:29:00,9,2809.98,277,49,312.22
15572,2011-03-06 14:44:00,2011-08-22 10:44:00,4,1552.79,186,17,388.2
15574,2010-12-02 15:46:00,2011-06-15 12:01:00,4,675.64,280,85,168.91
15577,2011-02-07 13:32:00,2011-07-11 17:03:00,3,258.88,213,59,86.29
15578,2011-06-30 13:03:00,2011-06-30 13:03:00,1,127.1,70,70,127.1
15579,2011-01-30 12:09:00,2011-01-30 12:09:00,1,195.35,221,221,195.35
15581,2010-12-08 14:38:00,2011-07-06 14:04:00,10,717.43,274,64,71.74
15582,2011-05-03 13:36:00,2011-08-31 14:52:00,2,541.51,128,8,270.76
15584,2011-06-30 16:39:00,2011-06-30 16:39:00,1,150.4,70,70,150.4
15585,2011-06-16 08:38:00,2011-06-16 08:38:00,1,455.3,84,84,455.3
15587,2010-12-23 09:59:00,2011-07-20 11:00:00,2,456.84,259,50,228.42
15589,2011-02-02 10:46:00,2011-03-29 09:54:00,3,478.53,218,163,159.51
15594,2011-04-19 10:08:00,2011-09-07 10:51:00,2,788.22,142,1,394.11
15596,2010-12-09 16:10:00,2011-08-31 10:55:00,5,1406.59,273,8,281.32
15599,2011-05-19 13:05:00,2011-05-19 13:05:00,1,448.83,112,112,448.83
15601,2010-12-02 10:39:00,2011-08-09 09:26:00,11,5585.46,280,30,507.77
15602,2010-12-06 15:35:00,2011-05-23 12:35:00,5,542.95,276,108,108.59
15605,2010-12-01 13:38:00,2011-04-01 13:47:00,3,690.18,281,160,230.06
15606,2011-01-19 12:07:00,2011-08-12 15:00:00,8,2439.38,232,27,304.92
15607,2011-01-07 12:44:00,2011-01-07 12:44:00,1,104.76,244,244,104.76
15608,2011-08-11 09:56:00,2011-08-11 09:56:00,1,285.68,28,28,285.68
15609,2011-06-08 13:00:00,2011-06-08 13:00:00,1,298.48,92,92,298.48
15611,2011-01-09 11:32:00,2011-08-28 10:40:00,7,932.14,242,11,133.16
15615,2010-12-15 16:21:00,2011-08-26 12:41:00,19,7367.85,267,13,387.78
15618,2011-07-26 10:13:00,2011-09-08 12:57:00,3,419.04,44,0,139.68
15620,2010-12-16 14:34:00,2011-05-03 11:22:00,2,875.01,266,128,437.5
15622,2011-03-02 13:42:00,2011-05-26 14:09:00,5,2602.0,190,105,520.4
15623,2011-07-21 17:26:00,2011-07-21 17:26:00,1,301.03,49,49,301.03
15624,2011-03-28 13:32:00,2011-08-15 11:38:00,4,588.13,164,24,147.03
15625,2011-04-18 14:01:00,2011-08-28 10:21:00,4,1534.26,143,11,383.56
15626,2011-01-14 10:10:00,2011-01-14 10:10:00,1,281.88,237,237,281.88
15628,2010-12-08 09:51:00,2011-09-02 12:52:00,5,1625.4,274,6,325.08
15630,2011-05-19 10:16:00,2011-05-19 10:16:00,1,396.86,112,112,396.86
15632,2011-03-10 08:29:00,2011-08-10 10:57:00,6,2351.84,182,29,391.97
15636,2011-03-02 14:50:00,2011-03-02 14:50:00,1,306.7,190,190,306.7
15639,2011-07-28 14:30:00,2011-07-28 14:30:00,1,425.32,42,42,425.32
15640,2010-12-02 15:40:00,2011-08-10 10:45:00,11,8836.74,280,29,803.34
15641,2010-12-15 14:45:00,2011-08-26 14:04:00,4,1887.2,267,13,471.8
15643,2011-03-02 14:34:00,2011-06-01 07:38:00,3,664.0,190,99,221.33
15644,2011-03-23 15:37:00,2011-06-26 14:54:00,4,803.54,169,74,200.88
15646,2010-12-02 16:59:00,2011-07-05 09:53:00,3,447.64,280,65,149.21
15648,2011-03-17 18:59:00,2011-05-19 15:53:00,2,639.5,175,112,319.75
15649,2010-12-07 10:06:00,2011-01-07 13:34:00,2,816.0,275,244,408.0
15651,2011-03-24 08:56:00,2011-03-24 08:56:00,1,227.32,168,168,227.32
15653,2011-08-16 09:50:00,2011-09-08 10:49:00,2,877.44,23,0,438.72
15655,2011-04-10 15:25:00,2011-04-10 15:25:00,1,560.67,151,151,560.67
15656,2011-02-28 15:32:00,2011-06-14 13:48:00,3,563.63,192,86,187.88
15658,2010-12-02 10:53:00,2011-06-02 15:22:00,5,1024.1,280,98,204.82
15660,2010-12-09 09:49:00,2011-07-27 09:14:00,6,884.34,273,43,147.39
15661,2011-01-05 12:32:00,2011-01-26 13:56:00,2,309.8,246,225,154.9
15663,2011-08-25 15:50:00,2011-08-25 15:50:00,1,138.14,14,14,138.14
15665,2011-04-10 15:09:00,2011-06-24 14:57:00,2,2222.21,151,76,1111.1
15668,2011-05-06 10:39:00,2011-05-06 10:39:00,1,76.32,125,125,76.32
15669,2011-03-21 09:13:00,2011-08-28 11:19:00,3,565.54,171,11,188.51
15670,2011-02-16 10:50:00,2011-02-16 10:50:00,1,173.05,204,204,173.05
15671,2011-03-14 09:37:00,2011-09-06 10:53:00,5,1972.89,178,2,394.58
15673,2011-01-16 16:25:00,2011-07-06 10:15:00,3,2014.7,235,64,671.57
15674,2011-03-30 09:19:00,2011-05-08 16:11:00,3,1044.95,162,123,348.32
15675,2011-03-04 14:21:00,2011-07-07 19:14:00,2,225.39,188,63,112.7
15676,2011-03-01 10:19:00,2011-03-01 10:19:00,1,897.8,191,191,897.8
15679,2011-06-10 08:24:00,2011-07-08 13:31:00,2,260.26,90,62,130.13
15680,2010-12-08 14:43:00,2010-12-08 14:43:00,1,478.89,274,274,478.89
15681,2011-03-04 13:46:00,2011-06-09 16:34:00,3,703.22,188,91,234.41
15683,2011-08-14 12:56:00,2011-08-14 12:56:00,1,193.75,25,25,193.75
15687,2011-01-13 15:13:00,2011-06-06 09:13:00,5,1679.45,238,94,335.89
15689,2010-12-13 09:57:00,2011-08-12 09:37:00,2,254.1,269,27,127.05
15690,2011-08-31 11:40:00,2011-08-31 11:40:00,1,111.0,8,8,111.0
15691,2011-04-01 15:13:00,2011-04-01 15:13:00,1,136.8,160,160,136.8
15694,2010-12-02 07:49:00,2011-06-16 16:06:00,8,3290.78,280,84,411.35
15695,2011-03-18 08:31:00,2011-03-18 08:32:00,2,409.98,174,174,204.99
15696,2011-01-17 11:24:00,2011-05-03 11:34:00,6,1629.95,234,128,271.66
15700,2011-06-19 15:36:00,2011-06-20 16:53:00,2,696.68,81,80,348.34
15701,2011-08-21 12:36:00,2011-08-21 12:36:00,1,853.9,18,18,853.9
15703,2011-03-20 10:51:00,2011-03-20 10:51:00,1,211.5,172,172,211.5
15704,2011-05-08 12:42:00,2011-07-22 13:35:00,4,2293.62,123,48,573.4
15705,2011-05-22 15:37:00,2011-05-22 15:37:00,1,143.1,109,109,143.1
15706,2011-08-15 14:32:00,2011-08-15 14:32:00,1,450.05,24,24,450.05
15708,2010-12-05 11:12:00,2011-07-24 12:20:00,6,2589.34,277,46,431.56
15709,2011-03-01 10:38:00,2011-03-01 10:38:00,1,133.25,191,191,133.25
15712,2011-02-25 11:32:00,2011-08-22 11:44:00,3,766.31,195,17,255.44
15713,2010-12-08 15:16:00,2011-07-19 13:34:00,2,356.7,274,51,178.35
15716,2010-12-05 12:26:00,2011-07-17 11:59:00,4,1101.11,277,53,275.28
15717,2011-04-19 13:21:00,2011-04-19 13:21:00,1,150.3,142,142,150.3
15719,2011-01-06 12:31:00,2011-09-01 12:41:00,11,4060.32,245,7,369.12
15722,2011-02-22 12:24:00,2011-08-23 11:30:00,3,1413.45,198,16,471.15
15723,2010-12-10 11:12:00,2010-12-10 11:12:00,1,190.7,272,272,190.7
15724,2011-02-28 10:40:00,2011-05-22 14:40:00,2,218.25,192,109,109.12
15727,2010-12-15 15:47:00,2011-08-24 14:54:00,6,4589.39,267,15,764.9
15729,2011-05-11 12:36:00,2011-05-11 12:36:00,1,85.0,120,120,85.0
15730,2011-05-17 12:43:00,2011-09-08 14:28:00,2,777.22,114,0,388.61
15732,2010-12-02 15:00:00,2011-05-11 14:24:00,2,294.12,280,120,147.06
15733,2011-03-02 09:05:00,2011-03-02 09:05:00,1,162.3,190,190,162.3
15734,2011-05-23 14:59:00,2011-08-17 10:50:00,2,1339.45,108,22,669.72
15737,2011-04-11 10:01:00,2011-07-15 12:33:00,5,880.93,150,55,176.19
15738,2010-12-02 12:50:00,2011-09-04 12:04:00,13,3853.45,280,4,296.42
15743,2011-06-08 10:14:00,2011-08-18 12:43:00,2,434.05,92,21,217.02
15745,2011-04-17 13:04:00,2011-04-17 13:04:00,1,302.85,144,144,302.85
15746,2011-07-28 15:21:00,2011-07-28 15:21:00,1,196.88,42,42,196.88
15747,2011-06-20 11:30:00,2011-08-11 14:04:00,2,525.37,80,28,262.68
15749,2011-01-11 12:55:00,2011-04-18 13:20:00,3,44534.3,240,143,14844.77
15750,2010-12-08 10:36:00,2011-06-22 12:16:00,4,1108.18,274,78,277.04
15752,2010-12-02 09:43:00,2011-09-07 15:52:00,6,2093.37,280,1,348.9
15753,2011-02-08 12:41:00,2011-02-08 12:41:00,1,79.2,212,212,79.2
15754,2011-04-07 12:24:00,2011-04-07 12:24:00,1,91.8,154,154,91.8
15755,2011-02-18 11:53:00,2011-08-23 15:20:00,3,1144.83,202,16,381.61
15756,2011-04-04 14:00:00,2011-07-10 11:19:00,3,359.89,157,60,119.96
15757,2011-05-06 11:40:00,2011-05-06 11:40:00,1,261.36,125,125,261.36
15759,2010-12-16 15:29:00,2011-05-05 15:13:00,3,253.04,266,126,84.35
15764,2011-03-08 09:23:00,2011-08-24 15:09:00,5,3276.62,184,15,655.32
15768,2011-04-28 09:20:00,2011-08-16 10:48:00,3,621.83,133,23,207.28
15769,2010-12-03 15:16:00,2011-08-30 11:37:00,19,41863.72,279,9,2203.35
15775,2011-04-08 12:56:00,2011-04-08 12:56:00,1,104.9,153,153,104.9
15776,2011-07-29 13:46:00,2011-07-29 13:46:00,1,241.62,41,41,241.62
15777,2010-12-13 16:38:00,2011-04-12 16:43:00,4,1047.11,269,149,261.78
15780,2010-12-17 11:43:00,2011-06-09 12:01:00,3,475.28,265,91,158.43
15781,2011-02-07 09:15:00,2011-07-25 12:25:00,2,211.3,213,45,105.65
15785,2011-02-17 14:17:00,2011-07-05 10:08:00,4,1665.83,203,65,416.46
15786,2011-08-17 13:33:00,2011-08-17 13:33:00,1,3147.64,22,22,3147.64
15789,2010-12-16 14:35:00,2010-12-16 14:35:00,1,351.3,266,266,351.3
15791,2011-05-19 15:15:00,2011-05-19 15:15:00,1,1223.24,112,112,1223.24
15793,2011-03-16 10:45:00,2011-03-16 10:45:00,1,306.64,176,176,306.64
15795,2011-07-13 10:43:00,2011-07-13 10:43:00,1,610.01,57,57,610.01
15796,2011-02-10 15:40:00,2011-08-22 14:35:00,5,1571.77,210,17,314.35
15797,2011-02-08 10:17:00,2011-08-18 17:04:00,3,2192.4,212,21,730.8
15799,2011-01-09 15:13:00,2011-06-07 15:28:00,2,481.24,242,93,240.62
15800,2011-04-07 12:39:00,2011-08-24 14:23:00,2,696.89,154,15,348.44
15801,2011-08-22 09:53:00,2011-08-22 09:53:00,1,137.22,17,17,137.22
15804,2011-05-25 10:12:00,2011-09-06 15:14:00,5,2554.84,106,2,510.97
15805,2010-12-10 09:33:00,2011-08-25 14:50:00,11,3548.5,272,14,322.59
15806,2011-03-08 09:24:00,2011-07-05 12:15:00,2,521.88,184,65,260.94
15808,2010-12-05 13:05:00,2011-02-06 14:33:00,4,3651.27,277,214,912.82
15809,2011-02-10 11:16:00,2011-06-08 15:31:00,4,399.21,210,92,99.8
15810,2011-02-16 09:11:00,2011-06-22 14:01:00,3,1361.19,204,78,453.73
15811,2010-12-09 15:29:00,2011-08-26 09:37:00,5,1773.8,273,13,354.76
15812,2011-01-26 12:12:00,2011-08-24 14:19:00,5,1801.14,225,15,360.23
15813,2011-04-14 09:09:00,2011-05-16 08:13:00,2,1303.91,147,115,651.96
15815,2011-03-25 08:43:00,2011-07-22 12:20:00,4,1874.7,167,48,468.68
15819,2011-03-08 09:45:00,2011-07-31 15:22:00,3,1585.47,184,39,528.49
15820,2011-01-24 12:00:00,2011-01-24 12:00:00,1,206.98,227,227,206.98
15822,2010-12-15 13:38:00,2010-12-15 13:38:00,1,440.2,267,267,440.2
15825,2011-06-20 13:27:00,2011-06-20 13:27:00,1,532.94,80,80,532.94
15826,2011-05-13 10:44:00,2011-05-13 10:44:00,1,720.0,118,118,720.0
15827,2010-12-02 13:06:00,2011-08-17 15:05:00,13,1598.16,280,22,122.94
