series_id,date,units_sold,price,revenue,cogs,gross_income,margin_pct
SS_C|Food and beverages,2019-03-11,6,46.77,294.651,280.62,14.031,0.0476
SS_C|Food and beverages,2019-03-12,11,69.3,800.4359999999999,762.3199999999999,38.116,0.0476
SS_C|Food and beverages,2019-03-14,10,77.56,814.38,775.6,38.78,0.0476
SS_C|Food and beverages,2019-03-16,9,87.8,829.71,790.2,39.51,0.0476
SS_C|Food and beverages,2019-03-17,1,22.62,23.751,22.62,1.131,0.0476
SS_C|Food and beverages,2019-03-21,6,57.29,360.927,343.74,17.187,0.0476
SS_C|Food and beverages,2019-03-24,9,33.98,321.111,305.82,15.291,0.0476
SS_C|Food and beverages,2019-03-25,6,39.43,248.409,236.58,11.829,0.0476
SS_C|Food and beverages,2019-03-26,9,16.31,154.1295,146.79,7.3395,0.0476
SS_C|Food and beverages,2019-03-28,7,44.99,330.70799999999997,314.96,15.748000000000001,0.0476
SS_C|Food and beverages,2019-03-30,8,72.52,609.168,580.16,29.008,0.0476
SS_C|Health and beauty,2019-01-01,2,62.87,132.027,125.74,6.287,0.0476
SS_C|Health and beauty,2019-01-03,3,39.37,124.02600000000001,118.12,5.906000000000001,0.0476
SS_C|Health and beauty,2019-01-05,7,78.89,579.8415,552.23,27.6115,0.0476
SS_C|Health and beauty,2019-01-14,10,55.37,581.427,553.74,27.686999999999998,0.0476
SS_C|Health and beauty,2019-01-15,7,81.23,597.0405,568.61,28.4305,0.0476
SS_C|Health and beauty,2019-01-17,2,62.82,131.922,125.64,6.282,0.0476
SS_C|Health and beauty,2019-01-18,1,39.42,41.391,39.42,1.971,0.0476
SS_C|Health and beauty,2019-01-20,7,64.08,470.988,448.56,22.428,0.0476
SS_C|Health and beauty,2019-01-21,6,99.19,624.897,595.14,29.757,0.0476
SS_C|Health and beauty,2019-01-22,6,30.57,192.5805,183.41000000000003,9.1705,0.0476
SS_C|Health and beauty,2019-01-23,12,62.89,792.4035,754.6700000000001,37.7335,0.0476
SS_C|Health and beauty,2019-01-25,18,65.53,1238.454,1179.48,58.974000000000004,0.0476
SS_C|Health and beauty,2019-01-26,3,33.81,106.5015,101.43,5.0715,0.0476
SS_C|Health and beauty,2019-01-28,8,43.43,364.8225,347.45,17.3725,0.0476
SS_C|Health and beauty,2019-01-29,1,40.35,42.3675,40.35,2.0175,0.0476
SS_C|Health and beauty,2019-02-04,9,13.85,130.8825,124.65,6.2325,0.0476
SS_C|Health and beauty,2019-02-05,13,75.43,1029.6615,980.63,49.031499999999994,0.0476
SS_C|Health and beauty,2019-02-06,9,35.31,333.6375,317.75,15.8875,0.0476
SS_C|Health and beauty,2019-02-07,10,58.95,618.975,589.5,29.475,0.0476
SS_C|Health and beauty,2019-02-08,7,37.15,273.0525,260.05,13.0025,0.0476
SS_C|Health and beauty,2019-02-09,10,84.61,888.405,846.1,42.305,0.0476
SS_C|Health and beauty,2019-02-10,2,33.47,70.287,66.94,3.347,0.0476
SS_C|Health and beauty,2019-02-14,2,58.32,122.472,116.64,5.832,0.0476
SS_C|Health and beauty,2019-02-15,12,45.28,570.4860000000001,543.3199999999999,27.166,0.0476
SS_C|Health and beauty,2019-02-16,6,47.71,300.573,286.26,14.313,0.0476
SS_C|Health and beauty,2019-02-18,4,44.07,185.094,176.28,8.814,0.0476
SS_C|Health and beauty,2019-02-19,8,21.8,183.12,174.4,8.72,0.0476
SS_C|Health and beauty,2019-02-21,5,83.66,439.215,418.3,20.915,0.0476
SS_C|Health and beauty,2019-02-24,5,10.16,53.34,50.8,2.54,0.0476
SS_C|Health and beauty,2019-02-27,7,85.87,631.1445,601.09,30.0545,0.0476
SS_C|Health and beauty,2019-03-02,7,85.6,629.16,599.2,29.96,0.0476
SS_C|Health and beauty,2019-03-03,6,46.53,293.139,279.18,13.959,0.0476
SS_C|Health and beauty,2019-03-05,7,65.31,480.0285,457.17,22.8585,0.0476
SS_C|Health and beauty,2019-03-08,12,63.78,803.628,765.36,38.268,0.0476
SS_C|Health and beauty,2019-03-10,10,81.95,860.475,819.5,40.975,0.0476
SS_C|Health and beauty,2019-03-11,7,29.67,218.0745,207.69,10.3845,0.0476
SS_C|Health and beauty,2019-03-12,4,41.5,174.3,166.0,8.3,0.0476
SS_C|Health and beauty,2019-03-16,2,15.37,32.277,30.74,1.537,0.0476
SS_C|Health and beauty,2019-03-19,4,66.14,277.788,264.56,13.228,0.0476
SS_C|Health and beauty,2019-03-23,8,54.92,461.328,439.36,21.968,0.0476
SS_C|Health and beauty,2019-03-26,2,43.7,91.77,87.4,4.37,0.0476
SS_C|Health and beauty,2019-03-30,6,70.21,442.323,421.26,21.063,0.0476
SS_C|Home and lifestyle,2019-01-07,10,21.82,229.11,218.2,10.91,0.0476
SS_C|Home and lifestyle,2019-01-08,7,49.75,365.6415,348.23,17.4115,0.0476
SS_C|Home and lifestyle,2019-01-09,10,15.8,165.9,158.0,7.9,0.0476
SS_C|Home and lifestyle,2019-01-12,10,97.5,1023.75,975.0,48.75,0.0476
SS_C|Home and lifestyle,2019-01-16,10,95.58,1003.59,955.8,47.79,0.0476
SS_C|Home and lifestyle,2019-01-19,1,88.61,93.0405,88.61,4.4305,0.0476
SS_C|Home and lifestyle,2019-01-20,8,89.25,749.7,714.0,35.7,0.0476
SS_C|Home and lifestyle,2019-01-22,5,39.39,206.7975,196.95,9.8475,0.0476
SS_C|Home and lifestyle,2019-01-23,10,69.21,726.747,692.14,34.607,0.0476
SS_C|Home and lifestyle,2019-01-24,4,79.51,333.93149999999997,318.03000000000003,15.9015,0.0476
SS_C|Home and lifestyle,2019-01-27,9,34.28,323.904,308.48,15.424,0.0476
SS_C|Home and lifestyle,2019-01-28,4,69.81,293.202,279.24,13.962,0.0476
SS_C|Home and lifestyle,2019-01-30,6,12.6,79.3905,75.61,3.7805,0.0476
SS_C|Home and lifestyle,2019-02-01,9,80.79,763.4655,727.11,36.3555,0.0476
SS_C|Home and lifestyle,2019-02-02,2,56.11,117.831,112.22,5.611,0.0476
SS_C|Home and lifestyle,2019-02-04,1,13.98,14.679,13.98,0.699,0.0476
SS_C|Home and lifestyle,2019-02-06,5,35.81,188.0025,179.05,8.9525,0.0476
SS_C|Home and lifestyle,2019-02-07,7,16.67,122.5245,116.69,5.8345,0.0476
SS_C|Home and lifestyle,2019-02-09,6,15.95,100.485,95.7,4.785,0.0476
SS_C|Home and lifestyle,2019-02-11,5,86.69,455.1225,433.45,21.6725,0.0476
SS_C|Home and lifestyle,2019-02-20,1,86.27,90.5835,86.27,4.3135,0.0476
SS_C|Home and lifestyle,2019-02-22,2,12.73,26.733,25.46,1.273,0.0476
SS_C|Home and lifestyle,2019-02-24,16,66.87,1123.479,1069.98,53.499,0.0476
SS_C|Home and lifestyle,2019-03-03,8,44.01,369.684,352.08,17.604,0.0476
SS_C|Home and lifestyle,2019-03-05,10,12.12,127.26,121.2,6.06,0.0476
SS_C|Home and lifestyle,2019-03-06,1,37.0,38.85,37.0,1.85,0.0476
SS_C|Home and lifestyle,2019-03-10,9,35.79,338.2155,322.11,16.1055,0.0476
SS_C|Home and lifestyle,2019-03-12,4,46.22,194.124,184.88,9.244,0.0476
SS_C|Home and lifestyle,2019-03-13,8,63.91,536.844,511.28,25.564,0.0476
SS_C|Home and lifestyle,2019-03-14,10,56.25,590.6669999999999,562.54,28.127000000000002,0.0476
SS_C|Home and lifestyle,2019-03-15,8,65.26,548.184,522.08,26.104,0.0476
SS_C|Home and lifestyle,2019-03-18,10,28.53,299.565,285.3,14.265,0.0476
SS_C|Home and lifestyle,2019-03-19,4,75.53,317.226,302.12,15.106,0.0476
SS_C|Home and lifestyle,2019-03-20,6,83.17,523.971,499.02,24.951,0.0476
SS_C|Home and lifestyle,2019-03-23,14,68.4,1005.5535,957.67,47.8835,0.0476
SS_C|Home and lifestyle,2019-03-24,5,77.68,407.79900000000004,388.38,19.419,0.0476
SS_C|Sports and travel,2019-01-01,16,34.07,572.376,545.12,27.256,0.0476
SS_C|Sports and travel,2019-01-02,8,31.67,266.028,253.36,12.668,0.0476
SS_C|Sports and travel,2019-01-07,1,68.12,71.526,68.12,3.406,0.0476
SS_C|Sports and travel,2019-01-09,10,95.44,1002.12,954.4,47.72,0.0476
SS_C|Sports and travel,2019-01-10,7,83.14,611.079,581.98,29.099,0.0476
SS_C|Sports and travel,2019-01-11,2,87.16,183.036,174.32,8.716,0.0476
SS_C|Sports and travel,2019-01-12,7,57.12,419.832,399.84,19.992,0.0476
SS_C|Sports and travel,2019-01-16,9,16.77,158.508,150.96,7.548,0.0476
SS_C|Sports and travel,2019-01-17,5,71.92,377.58,359.6,17.98,0.0476
SS_C|Sports and travel,2019-01-18,9,90.63,856.4535,815.67,40.7835,0.0476
SS_C|Sports and travel,2019-01-19,1,80.93,84.9765,80.93,4.0465,0.0476
SS_C|Sports and travel,2019-01-20,4,82.93,348.306,331.72,16.586,0.0476
SS_C|Sports and travel,2019-01-23,10,89.8,942.9,898.0,44.9,0.0476
SS_C|Sports and travel,2019-01-25,9,70.19,663.2955,631.71,31.5855,0.0476
SS_C|Sports and travel,2019-01-26,10,44.86,471.03,448.6,22.43,0.0476
SS_C|Sports and travel,2019-01-27,10,14.36,150.78,143.6,7.18,0.0476
SS_C|Sports and travel,2019-01-28,8,80.97,680.148,647.76,32.388,0.0476
SS_C|Sports and travel,2019-01-29,6,19.15,120.645,114.9,5.745,0.0476
SS_C|Sports and travel,2019-01-30,3,58.39,183.939,175.18,8.759,0.0476
SS_C|Sports and travel,2019-01-31,9,23.75,224.4375,213.75,10.6875,0.0476
SS_C|Sports and travel,2019-02-03,14,56.36,828.5550000000001,789.1,39.455,0.0476
SS_C|Sports and travel,2019-02-07,1,10.17,10.6785,10.17,0.5085,0.0476
SS_C|Sports and travel,2019-02-08,5,64.97,341.0925,324.85,16.2425,0.0476
SS_C|Sports and travel,2019-02-15,3,24.74,77.931,74.22,3.711,0.0476
SS_C|Sports and travel,2019-02-17,16,55.99,940.6635,895.87,44.7935,0.0476
SS_C|Sports and travel,2019-02-21,2,98.8,207.48,197.6,9.88,0.0476
SS_C|Sports and travel,2019-02-22,7,95.49,701.8515,668.43,33.4215,0.0476
SS_C|Sports and travel,2019-02-23,7,58.39,429.1665,408.73,20.4365,0.0476
SS_C|Sports and travel,2019-03-02,19,57.48,1146.747,1092.1399999999999,54.607,0.0476
SS_C|Sports and travel,2019-03-05,7,83.06,610.491,581.42,29.071,0.0476
SS_C|Sports and travel,2019-03-09,5,48.91,256.7775,244.55,12.2275,0.0476
SS_C|Sports and travel,2019-03-11,7,34.56,254.016,241.92,12.096,0.0476
SS_C|Sports and travel,2019-03-13,2,72.88,153.048,145.76,7.288,0.0476
SS_C|Sports and travel,2019-03-14,7,36.31,266.8785,254.17,12.7085,0.0476
SS_C|Sports and travel,2019-03-19,9,99.24,937.818,893.16,44.658,0.0476
SS_C|Sports and travel,2019-03-20,5,25.25,132.5625,126.25,6.3125,0.0476
SS_C|Sports and travel,2019-03-24,5,14.7,77.175,73.5,3.675,0.0476
