series_id,date,units_sold,revenue,price,marketing_spend,promotion_flag
S021,2023-07-11,27,15737.22,582.86,3763.23,0
S021,2023-07-12,27,15737.22,582.86,3398.69,0
S021,2023-07-13,28,16320.08,582.86,3756.08,0
S021,2023-07-14,27,15737.22,582.86,3732.47,0
S021,2023-07-15,37,21565.82,582.86,3212.53,0
S021,2023-07-16,29,16902.94,582.86,3585.87,0
S021,2023-07-17,28,16320.08,582.86,4296.09,0
S021,2023-07-18,30,17485.8,582.86,3809.37,0
S021,2023-07-19,32,18651.52,582.86,3834.45,0
S021,2023-07-20,27,15737.22,582.86,3677.6,0
S021,2023-07-21,26,15154.36,582.86,4471.84,0
S021,2023-07-22,34,19817.24,582.86,3915.16,0
S021,2023-07-23,33,19234.38,582.86,3882.37,0
S021,2023-07-24,25,14571.5,582.86,4029.57,0
S021,2023-07-25,29,16902.94,582.86,4179.63,0
S021,2023-07-26,30,17485.8,582.86,4372.75,0
S021,2023-07-27,26,15154.36,582.86,4372.5,0
S021,2023-07-28,25,14571.5,582.86,3934.18,0
S021,2023-07-29,40,19817.24,495.431,4325.93,1
S021,2023-07-30,38,22148.68,582.86,4569.5,0
S021,2023-07-31,27,15737.22,582.86,4153.27,0
S021,2023-08-01,30,17485.8,582.86,4305.64,0
S021,2023-08-02,29,16902.94,582.86,4156.83,0
S021,2023-08-03,30,17485.8,582.86,4676.13,0
S021,2023-08-04,31,18068.66,582.86,4501.32,0
S021,2023-08-05,31,18068.66,582.86,4654.11,0
S021,2023-08-06,33,19234.38,582.86,4021.14,0
S021,2023-08-07,30,17485.8,582.86,4414.36,0
S021,2023-08-08,32,18651.52,582.86,3525.83,0
S021,2023-08-09,42,20808.1,495.431,4249.6,1
S021,2023-08-10,34,19817.24,582.86,4473.48,0
S021,2023-08-11,30,17485.8,582.86,5195.88,0
S021,2023-08-12,37,21565.82,582.86,4807.76,0
S021,2023-08-13,38,22148.68,582.86,3581.9,0
S021,2023-08-14,34,16844.65,495.431,4792.18,1
S021,2023-08-15,26,15154.36,582.86,4384.56,0
S021,2023-08-16,31,18068.66,582.86,4292.75,0
S021,2023-08-17,32,18651.52,582.86,4366.43,0
S021,2023-08-18,32,18651.52,582.86,3926.93,0
S021,2023-08-19,37,21565.82,582.86,4639.19,0
S021,2023-08-20,39,22731.54,582.86,4760.56,0
S021,2023-08-21,38,18826.38,495.431,3834.87,1
S021,2023-08-22,27,15737.22,582.86,4562.44,0
S021,2023-08-23,26,15154.36,582.86,4493.57,0
S021,2023-08-24,31,18068.66,582.86,4499.81,0
S021,2023-08-25,29,16902.94,582.86,4723.4,0
S021,2023-08-26,35,20400.1,582.86,4606.04,0
S021,2023-08-27,36,20982.96,582.86,5095.36,0
S021,2023-08-28,30,17485.8,582.86,4245.87,0
S021,2023-08-29,26,15154.36,582.86,4126.43,0
S021,2023-08-30,33,19234.38,582.86,4344.55,0
S021,2023-08-31,32,18651.52,582.86,4942.14,0
S021,2023-09-01,29,16902.94,582.86,4838.13,0
S021,2023-09-02,39,22731.54,582.86,5076.16,0
S021,2023-09-03,34,19817.24,582.86,4314.65,0
S021,2023-09-04,41,20312.67,495.431,4248.46,1
S021,2023-09-05,27,15737.22,582.86,3764.92,0
S021,2023-09-06,30,17485.8,582.86,4815.22,0
S021,2023-09-07,34,19817.24,582.86,4233.3,0
S021,2023-09-08,32,18651.52,582.86,4930.76,0
S021,2023-09-09,38,18826.38,495.431,4056.59,1
S021,2023-09-10,39,22731.54,582.86,3725.36,0
S021,2023-09-11,32,18651.52,582.86,4085.6,0
S021,2023-09-12,33,19234.38,582.86,4646.94,0
S021,2023-09-13,33,19234.38,582.86,5008.1,0
S021,2023-09-14,22,12822.92,582.86,4882.8,0
S021,2023-09-15,31,18068.66,582.86,3880.36,0
S021,2023-09-16,33,19234.38,582.86,4104.06,0
S021,2023-09-17,41,20312.67,495.431,4234.13,1
S021,2023-09-18,27,15737.22,582.86,4543.9,0
S021,2023-09-19,26,15154.36,582.86,4304.9,0
S021,2023-09-20,29,16902.94,582.86,4567.03,0
S021,2023-09-21,30,17485.8,582.86,4820.5,0
S021,2023-09-22,33,19234.38,582.86,4733.85,0
S021,2023-09-23,33,19234.38,582.86,3993.9,0
S021,2023-09-24,34,19817.24,582.86,3322.41,0
S021,2023-09-25,30,17485.8,582.86,4004.71,0
S021,2023-09-26,32,18651.52,582.86,4337.67,0
S021,2023-09-27,40,19817.24,495.431,4091.75,1
S021,2023-09-28,29,16902.94,582.86,3783.71,0
S021,2023-09-29,32,18651.52,582.86,3942.91,0
S021,2023-09-30,34,19817.24,582.86,4074.17,0
S021,2023-10-01,48,27977.28,582.86,3892.86,0
S021,2023-10-02,39,22731.54,582.86,3776.34,0
S021,2023-10-03,37,21565.82,582.86,3894.57,0
S021,2023-10-04,45,26228.7,582.86,3564.45,0
S021,2023-10-05,41,23897.26,582.86,3816.7,0
S021,2023-10-06,42,24480.12,582.86,3472.5,0
S021,2023-10-07,48,27977.28,582.86,3566.75,0
S021,2023-10-08,46,26811.56,582.86,3727.65,0
S021,2023-10-09,47,27394.42,582.86,3478.6,0
S021,2023-10-10,39,22731.54,582.86,3876.78,0
S021,2023-10-11,37,21565.82,582.86,3558.21,0
S021,2023-10-12,43,25062.98,582.86,3334.82,0
S021,2023-10-13,38,22148.68,582.86,3317.74,0
S021,2023-10-14,51,29725.86,582.86,3591.02,0
S021,2023-10-15,46,26811.56,582.86,3422.94,0
S021,2023-10-16,41,23897.26,582.86,3644.58,0
S021,2023-10-17,39,22731.54,582.86,3408.31,0
S021,2023-10-18,39,22731.54,582.86,3230.45,0
S021,2023-10-19,40,23314.4,582.86,3618.3,0
S021,2023-10-20,48,27977.28,582.86,3364.77,0
S021,2023-10-21,44,25645.84,582.86,2443.6,0
S021,2023-10-22,45,26228.7,582.86,3091.8,0
S021,2023-10-23,54,26753.27,495.431,3279.99,1
S021,2023-10-24,40,23314.4,582.86,3025.95,0
S021,2023-10-25,37,21565.82,582.86,2694.95,0
S021,2023-10-26,52,25762.41,495.431,2842.87,1
S021,2023-10-27,42,24480.12,582.86,2812.48,0
S021,2023-10-28,46,26811.56,582.86,2853.57,0
S021,2023-10-29,58,28735.0,495.431,3105.34,1
S021,2023-10-30,39,22731.54,582.86,2533.45,0
S021,2023-10-31,38,22148.68,582.86,2380.69,0
S021,2023-11-01,40,23314.4,582.86,3524.18,0
S021,2023-11-02,43,25062.98,582.86,3109.81,0
S021,2023-11-03,38,22148.68,582.86,2856.8,0
S021,2023-11-04,44,25645.84,582.86,2200.44,0
S021,2023-11-05,43,25062.98,582.86,2551.24,0
S021,2023-11-06,40,23314.4,582.86,2594.49,0
S021,2023-11-07,42,24480.12,582.86,2821.02,0
S021,2023-11-08,40,23314.4,582.86,2764.39,0
S021,2023-11-09,41,23897.26,582.86,2778.45,0
S021,2023-11-10,39,22731.54,582.86,3035.3,0
S021,2023-11-11,44,25645.84,582.86,2835.7,0
S021,2023-11-12,51,29725.86,582.86,2744.94,0
S021,2023-11-13,39,22731.54,582.86,2415.38,0
S021,2023-11-14,52,25762.41,495.431,2718.17,1
S021,2023-11-15,34,19817.24,582.86,2355.38,0
S021,2023-11-16,37,21565.82,582.86,2262.03,0
S021,2023-11-17,39,22731.54,582.86,2416.25,0
S021,2023-11-18,54,26753.27,495.431,2677.96,1
S021,2023-11-19,50,29143.0,582.86,2342.38,0
S021,2023-11-20,39,22731.54,582.86,2327.74,0
S021,2023-11-21,40,23314.4,582.86,2941.79,0
S021,2023-11-22,42,24480.12,582.86,3046.9,0
S021,2023-11-23,48,23780.69,495.431,2959.33,1
S021,2023-11-24,44,25645.84,582.86,2185.57,0
S021,2023-11-25,40,23314.4,582.86,2071.26,0
S021,2023-11-26,48,27977.28,582.86,3371.04,0
S021,2023-11-27,42,24480.12,582.86,2896.24,0
S021,2023-11-28,43,25062.98,582.86,2370.12,0
S021,2023-11-29,41,23897.26,582.86,2320.36,0
S021,2023-11-30,39,22731.54,582.86,3161.71,0
S021,2023-12-01,43,25062.98,582.86,2396.87,0
S021,2023-12-02,31,18068.66,582.86,2457.46,0
S021,2023-12-03,34,19817.24,582.86,2183.97,0
S021,2023-12-04,35,17340.08,495.431,2451.77,1
S021,2023-12-05,31,18068.66,582.86,3135.57,0
S021,2023-12-06,26,15154.36,582.86,2401.27,0
S021,2023-12-07,34,19817.24,582.86,2813.17,0
S021,2023-12-08,27,15737.22,582.86,2786.72,0
S021,2023-12-09,44,21798.96,495.431,2795.76,1
S021,2023-12-10,36,20982.96,582.86,2623.76,0
S021,2023-12-11,27,15737.22,582.86,2279.24,0
S021,2023-12-12,27,15737.22,582.86,2353.69,0
S021,2023-12-13,30,17485.8,582.86,2811.97,0
S021,2023-12-14,28,16320.08,582.86,2412.97,0
S021,2023-12-15,28,16320.08,582.86,2480.15,0
S021,2023-12-16,33,19234.38,582.86,2924.85,0
S021,2023-12-17,36,20982.96,582.86,2254.57,0
S021,2023-12-18,35,17340.08,495.431,2894.31,1
S021,2023-12-19,30,17485.8,582.86,3354.66,0
S021,2023-12-20,27,15737.22,582.86,2945.01,0
S021,2023-12-21,28,16320.08,582.86,2631.66,0
S021,2023-12-22,27,15737.22,582.86,2312.32,0
S021,2023-12-23,35,20400.1,582.86,2319.9,0
S021,2023-12-24,36,20982.96,582.86,2875.28,0
S021,2023-12-25,27,15737.22,582.86,3147.81,0
S021,2023-12-26,31,18068.66,582.86,3178.83,0
S021,2023-12-27,30,17485.8,582.86,2643.82,0
S021,2023-12-28,27,15737.22,582.86,2748.65,0
S021,2023-12-29,27,15737.22,582.86,2947.48,0
S021,2023-12-30,31,18068.66,582.86,3029.3,0
S021,2023-12-31,35,20400.1,582.86,3315.76,0
S021,2024-01-01,31,18068.66,582.86,3938.45,0
S021,2024-01-02,28,16320.08,582.86,2812.34,0
S021,2024-01-03,27,15737.22,582.86,2669.33,0
S021,2024-01-04,28,16320.08,582.86,3203.31,0
S021,2024-01-05,28,16320.08,582.86,3315.87,0
S021,2024-01-06,34,19817.24,582.86,2419.34,0
S021,2024-01-07,41,23897.26,582.86,3375.6,0
S021,2024-01-08,34,19817.24,582.86,3198.08,0
S021,2024-01-09,29,16902.94,582.86,2952.35,0
S021,2024-01-10,36,20982.96,582.86,3574.32,0
S021,2024-01-11,31,18068.66,582.86,3321.83,0
S021,2024-01-12,27,15737.22,582.86,3264.39,0
S021,2024-01-13,33,19234.38,582.86,3578.47,0
S021,2024-01-14,33,19234.38,582.86,3230.39,0
S021,2024-01-15,25,14571.5,582.86,3532.75,0
S021,2024-01-16,31,18068.66,582.86,4034.85,0
S021,2024-01-17,32,18651.52,582.86,3346.95,0
S021,2024-01-18,29,16902.94,582.86,2875.23,0
S021,2024-01-19,26,15154.36,582.86,3871.55,0
S021,2024-01-20,35,20400.1,582.86,4270.96,0
S021,2024-01-21,37,21565.82,582.86,3287.82,0
S021,2024-01-22,28,16320.08,582.86,3849.1,0
S021,2024-01-23,30,17485.8,582.86,4132.38,0
S021,2024-01-24,29,16902.94,582.86,3872.82,0
S021,2024-01-25,26,15154.36,582.86,3403.21,0
S021,2024-01-26,30,17485.8,582.86,4142.66,0
S021,2024-01-27,32,18651.52,582.86,3990.01,0
S021,2024-01-28,38,22148.68,582.86,4112.56,0
S021,2024-01-29,31,18068.66,582.86,4516.37,0
S021,2024-01-30,33,19234.38,582.86,4025.22,0
S021,2024-01-31,28,16320.08,582.86,4066.59,0
S021,2024-02-01,31,18068.66,582.86,4376.47,0
S021,2024-02-02,29,16902.94,582.86,4397.73,0
S021,2024-02-03,40,23314.4,582.86,4417.32,0
S021,2024-02-04,38,22148.68,582.86,4048.03,0
S021,2024-02-05,27,15737.22,582.86,4268.14,0
S021,2024-02-06,28,16320.08,582.86,3980.92,0
S021,2024-02-07,30,17485.8,582.86,4348.77,0
S021,2024-02-08,31,18068.66,582.86,3556.22,0
S021,2024-02-09,36,17835.52,495.431,4428.57,1
S021,2024-02-10,35,20400.1,582.86,4689.86,0
S021,2024-02-11,33,19234.38,582.86,3868.31,0
S021,2024-02-12,37,21565.82,582.86,4552.25,0
S021,2024-02-13,32,18651.52,582.86,4408.36,0
S021,2024-02-14,29,16902.94,582.86,4218.16,0
S021,2024-02-15,27,15737.22,582.86,4621.21,0
S021,2024-02-16,27,15737.22,582.86,4845.13,0
S021,2024-02-17,32,18651.52,582.86,4856.66,0
S021,2024-02-18,39,22731.54,582.86,4348.26,0
S021,2024-02-19,33,19234.38,582.86,4379.02,0
S021,2024-02-20,31,18068.66,582.86,5086.43,0
S021,2024-02-21,28,16320.08,582.86,4446.09,0
S021,2024-02-22,29,16902.94,582.86,4549.43,0
S021,2024-02-23,34,19817.24,582.86,3877.09,0
S021,2024-02-24,42,20808.1,495.431,3870.0,1
S021,2024-02-25,40,23314.4,582.86,4199.87,0
S021,2024-02-26,32,18651.52,582.86,5107.46,0
S021,2024-02-27,31,18068.66,582.86,4720.31,0
S021,2024-02-28,30,17485.8,582.86,4984.39,0
S021,2024-02-29,33,19234.38,582.86,5208.69,0
S021,2024-03-01,31,18068.66,582.86,4777.28,0
S021,2024-03-02,38,22148.68,582.86,4356.32,0
S021,2024-03-03,37,21565.82,582.86,4368.17,0
S021,2024-03-04,30,17485.8,582.86,4612.24,0
S021,2024-03-05,28,16320.08,582.86,4387.15,0
S021,2024-03-06,37,21565.82,582.86,4480.81,0
S021,2024-03-07,34,19817.24,582.86,4873.53,0
S021,2024-03-08,29,16902.94,582.86,4396.32,0
S021,2024-03-09,36,20982.96,582.86,4880.34,0
S021,2024-03-10,41,23897.26,582.86,4717.9,0
S021,2024-03-11,34,19817.24,582.86,4635.44,0
S021,2024-03-12,32,18651.52,582.86,4984.36,0
S021,2024-03-13,28,16320.08,582.86,4117.58,0
S021,2024-03-14,30,17485.8,582.86,3836.57,0
S021,2024-03-15,30,17485.8,582.86,4664.12,0
S021,2024-03-16,42,24480.12,582.86,4579.52,0
S021,2024-03-17,35,20400.1,582.86,4751.28,0
S021,2024-03-18,31,18068.66,582.86,4665.6,0
S021,2024-03-19,34,19817.24,582.86,3778.8,0
S021,2024-03-20,31,18068.66,582.86,4419.77,0
S021,2024-03-21,34,19817.24,582.86,4943.6,0
S021,2024-03-22,30,17485.8,582.86,4622.93,0
S021,2024-03-23,38,22148.68,582.86,3798.09,0
S021,2024-03-24,36,20982.96,582.86,4969.36,0
S021,2024-03-25,30,17485.8,582.86,4660.16,0
S021,2024-03-26,30,17485.8,582.86,4097.95,0
S021,2024-03-27,28,16320.08,582.86,4618.56,0
S021,2024-03-28,30,17485.8,582.86,4366.39,0
S021,2024-03-29,31,18068.66,582.86,4378.47,0
S021,2024-03-30,35,20400.1,582.86,4116.75,0
S021,2024-03-31,40,23314.4,582.86,3245.65,0
S021,2024-04-01,41,20312.67,495.431,4263.5,1
S021,2024-04-02,44,21798.96,495.431,4231.6,1
S021,2024-04-03,36,20982.96,582.86,4036.22,0
S021,2024-04-04,32,18651.52,582.86,3217.11,0
S021,2024-04-05,26,15154.36,582.86,4151.71,0
S021,2024-04-06,38,22148.68,582.86,4183.79,0
S021,2024-04-07,36,20982.96,582.86,3824.59,0
S021,2024-04-08,32,18651.52,582.86,4170.3,0
S021,2024-04-09,33,19234.38,582.86,3847.63,0
S021,2024-04-10,34,19817.24,582.86,3817.33,0
S021,2024-04-11,33,19234.38,582.86,3842.72,0
S021,2024-04-12,29,16902.94,582.86,3665.82,0
S021,2024-04-13,34,19817.24,582.86,3845.13,0
S021,2024-04-14,38,22148.68,582.86,3215.59,0
S021,2024-04-15,30,17485.8,582.86,3601.07,0
S021,2024-04-16,33,19234.38,582.86,3474.43,0
S021,2024-04-17,27,15737.22,582.86,3001.51,0
S021,2024-04-18,29,16902.94,582.86,3765.61,0
S021,2024-04-19,27,15737.22,582.86,3351.44,0
S021,2024-04-20,40,23314.4,582.86,3839.01,0
S021,2024-04-21,31,18068.66,582.86,2848.64,0
S021,2024-04-22,37,21565.82,582.86,4187.31,0
S021,2024-04-23,32,18651.52,582.86,3283.38,0
S021,2024-04-24,32,18651.52,582.86,2925.31,0
S021,2024-04-25,35,20400.1,582.86,3226.39,0
S021,2024-04-26,33,19234.38,582.86,3418.25,0
S021,2024-04-27,37,21565.82,582.86,2965.65,0
S021,2024-04-28,37,21565.82,582.86,2766.58,0
S021,2024-04-29,28,16320.08,582.86,3763.71,0
S021,2024-04-30,28,16320.08,582.86,2594.97,0
S021,2024-05-01,32,18651.52,582.86,2492.13,0
S021,2024-05-02,30,17485.8,582.86,3035.96,0
S021,2024-05-03,28,16320.08,582.86,2577.0,0
S021,2024-05-04,36,20982.96,582.86,2979.31,0
S021,2024-05-05,32,18651.52,582.86,2490.01,0
S021,2024-05-06,31,18068.66,582.86,2296.57,0
S021,2024-05-07,35,20400.1,582.86,3378.06,0
S021,2024-05-08,32,18651.52,582.86,2890.25,0
S021,2024-05-09,30,17485.8,582.86,3276.91,0
S021,2024-05-10,34,19817.24,582.86,2581.61,0
S021,2024-05-11,36,20982.96,582.86,2775.24,0
S021,2024-05-12,36,20982.96,582.86,2643.18,0
S021,2024-05-13,28,16320.08,582.86,3050.9,0
S021,2024-05-14,37,21565.82,582.86,2895.73,0
S021,2024-05-15,28,16320.08,582.86,2829.76,0
S021,2024-05-16,25,14571.5,582.86,2244.87,0
S021,2024-05-17,32,18651.52,582.86,2677.07,0
S021,2024-05-18,34,19817.24,582.86,2853.5,0
S021,2024-05-19,38,22148.68,582.86,3347.67,0
S021,2024-05-20,33,19234.38,582.86,2581.82,0
S021,2024-05-21,31,18068.66,582.86,2449.11,0
S021,2024-05-22,27,15737.22,582.86,2617.63,0
S021,2024-05-23,32,18651.52,582.86,2555.01,0
S021,2024-05-24,30,17485.8,582.86,2450.38,0
S021,2024-05-25,33,19234.38,582.86,3026.77,0
S021,2024-05-26,36,20982.96,582.86,2584.53,0
S021,2024-05-27,31,18068.66,582.86,2604.89,0
S021,2024-05-28,36,17835.52,495.431,2231.27,1
S021,2024-05-29,41,20312.67,495.431,2513.62,1
S021,2024-05-30,34,19817.24,582.86,2136.78,0
S021,2024-05-31,31,18068.66,582.86,2183.73,0
S021,2024-06-01,42,20808.1,495.431,2193.97,1
S021,2024-06-02,34,19817.24,582.86,2594.53,0
S021,2024-06-03,29,16902.94,582.86,2455.86,0
S021,2024-06-04,31,18068.66,582.86,2126.24,0
S021,2024-06-05,29,16902.94,582.86,1848.04,0
S021,2024-06-06,29,16902.94,582.86,2629.32,0
S021,2024-06-07,26,15154.36,582.86,2099.71,0
S021,2024-06-08,31,18068.66,582.86,2610.21,0
S021,2024-06-09,38,22148.68,582.86,2277.12,0
S021,2024-06-10,27,15737.22,582.86,2050.06,0
S021,2024-06-11,27,15737.22,582.86,1911.08,0
S021,2024-06-12,38,18826.38,495.431,3060.31,1
S021,2024-06-13,30,17485.8,582.86,2074.29,0
S021,2024-06-14,31,18068.66,582.86,2949.45,0
S021,2024-06-15,39,22731.54,582.86,2794.76,0
S021,2024-06-16,31,18068.66,582.86,2538.88,0
S021,2024-06-17,30,17485.8,582.86,2135.95,0
S021,2024-06-18,27,15737.22,582.86,2896.95,0
S021,2024-06-19,28,16320.08,582.86,2452.3,0
S021,2024-06-20,29,16902.94,582.86,2633.56,0
S021,2024-06-21,37,18330.95,495.431,2520.46,1
S021,2024-06-22,34,19817.24,582.86,2151.88,0
S021,2024-06-23,38,22148.68,582.86,2358.06,0
S021,2024-06-24,37,18330.95,495.431,2511.85,1
S021,2024-06-25,31,18068.66,582.86,2322.17,0
S021,2024-06-26,31,18068.66,582.86,3393.06,0
S021,2024-06-27,30,17485.8,582.86,3126.56,0
S021,2024-06-28,32,18651.52,582.86,2777.21,0
S021,2024-06-29,38,22148.68,582.86,3223.62,0
S021,2024-06-30,35,20400.1,582.86,2937.49,0
S021,2024-07-01,31,18068.66,582.86,2852.57,0
S021,2024-07-02,29,16902.94,582.86,3006.61,0
S021,2024-07-03,31,18068.66,582.86,3398.98,0
S021,2024-07-04,30,17485.8,582.86,3466.36,0
S021,2024-07-05,29,16902.94,582.86,2655.03,0
S021,2024-07-06,28,16320.08,582.86,2549.49,0
S021,2024-07-07,41,23897.26,582.86,3417.84,0
S021,2024-07-08,34,19817.24,582.86,3256.1,0
S021,2024-07-09,31,18068.66,582.86,2917.05,0
S021,2024-07-10,29,16902.94,582.86,3342.74,0
S021,2024-07-11,31,18068.66,582.86,3084.46,0
S021,2024-07-12,35,20400.1,582.86,4195.34,0
S021,2024-07-13,34,19817.24,582.86,2788.86,0
S021,2024-07-14,35,20400.1,582.86,3331.13,0
S021,2024-07-15,31,18068.66,582.86,2907.85,0
S021,2024-07-16,29,16902.94,582.86,3445.96,0
S021,2024-07-17,33,19234.38,582.86,4153.86,0
S021,2024-07-18,34,19817.24,582.86,2937.92,0
S021,2024-07-19,31,18068.66,582.86,3545.9,0
S021,2024-07-20,32,18651.52,582.86,3206.24,0
S021,2024-07-21,37,21565.82,582.86,3188.63,0
S021,2024-07-22,28,16320.08,582.86,3128.06,0
S021,2024-07-23,34,19817.24,582.86,3478.12,0
S021,2024-07-24,31,18068.66,582.86,3630.08,0
S021,2024-07-25,33,19234.38,582.86,3113.33,0
S021,2024-07-26,34,19817.24,582.86,3836.39,0
S021,2024-07-27,39,22731.54,582.86,4564.25,0
S021,2024-07-28,36,20982.96,582.86,3945.34,0
S021,2024-07-29,30,17485.8,582.86,4032.63,0
S021,2024-07-30,30,17485.8,582.86,3256.07,0
S021,2024-07-31,32,18651.52,582.86,4135.53,0
S021,2024-08-01,30,17485.8,582.86,3353.44,0
S021,2024-08-02,33,19234.38,582.86,3899.08,0
S021,2024-08-03,36,20982.96,582.86,3418.92,0
S021,2024-08-04,31,18068.66,582.86,3539.24,0
S021,2024-08-05,27,15737.22,582.86,3838.57,0
S021,2024-08-06,32,18651.52,582.86,4346.63,0
S021,2024-08-07,38,22148.68,582.86,4635.14,0
S021,2024-08-08,35,20400.1,582.86,4059.83,0
S021,2024-08-09,32,18651.52,582.86,4387.08,0
S021,2024-08-10,41,23897.26,582.86,3675.2,0
S021,2024-08-11,42,20808.1,495.431,4847.71,1
S021,2024-08-12,31,18068.66,582.86,4001.37,0
S021,2024-08-13,33,19234.38,582.86,3986.28,0
S021,2024-08-14,34,19817.24,582.86,4879.26,0
S021,2024-08-15,30,17485.8,582.86,4606.2,0
S021,2024-08-16,34,19817.24,582.86,4509.51,0
S021,2024-08-17,36,20982.96,582.86,4408.74,0
S021,2024-08-18,37,21565.82,582.86,4072.68,0
S021,2024-08-19,36,20982.96,582.86,4530.21,0
S021,2024-08-20,37,18330.95,495.431,4443.57,1
S021,2024-08-21,39,22731.54,582.86,5104.09,0
S021,2024-08-22,32,18651.52,582.86,4258.35,0
S021,2024-08-23,37,21565.82,582.86,5134.28,0
S021,2024-08-24,45,26228.7,582.86,4251.0,0
S021,2024-08-25,41,23897.26,582.86,4385.46,0
S021,2024-08-26,35,20400.1,582.86,3835.47,0
S021,2024-08-27,34,19817.24,582.86,4342.95,0
S021,2024-08-28,34,19817.24,582.86,4151.16,0
S021,2024-08-29,38,22148.68,582.86,5024.08,0
S021,2024-08-30,33,19234.38,582.86,4800.62,0
S021,2024-08-31,42,24480.12,582.86,4953.01,0
S021,2024-09-01,40,23314.4,582.86,4432.54,0
S021,2024-09-02,28,16320.08,582.86,4493.27,0
S021,2024-09-03,36,20982.96,582.86,4200.43,0
S021,2024-09-04,42,20808.1,495.431,4074.59,1
S021,2024-09-05,32,18651.52,582.86,4672.06,0
S021,2024-09-06,32,18651.52,582.86,4496.72,0
S021,2024-09-07,42,24480.12,582.86,3819.93,0
S021,2024-09-08,40,23314.4,582.86,4207.36,0
S021,2024-09-09,31,18068.66,582.86,4165.71,0
S021,2024-09-10,37,21565.82,582.86,4627.43,0
S021,2024-09-11,30,17485.8,582.86,4860.5,0
S021,2024-09-12,34,19817.24,582.86,4769.56,0
S021,2024-09-13,31,18068.66,582.86,4736.5,0
S021,2024-09-14,35,20400.1,582.86,3749.93,0
S021,2024-09-15,36,20982.96,582.86,4545.39,0
S021,2024-09-16,33,19234.38,582.86,5245.5,0
S021,2024-09-17,32,18651.52,582.86,4531.67,0
S021,2024-09-18,31,18068.66,582.86,5299.51,0
S021,2024-09-19,34,19817.24,582.86,3901.4,0
S021,2024-09-20,35,20400.1,582.86,4332.11,0
S021,2024-09-21,38,22148.68,582.86,4303.61,0
S021,2024-09-22,40,23314.4,582.86,4267.77,0
S021,2024-09-23,33,19234.38,582.86,4821.71,0
S021,2024-09-24,35,20400.1,582.86,4428.82,0
S021,2024-09-25,36,20982.96,582.86,4063.12,0
S021,2024-09-26,36,20982.96,582.86,4216.51,0
S021,2024-09-27,30,17485.8,582.86,4412.3,0
S021,2024-09-28,39,22731.54,582.86,3514.76,0
S021,2024-09-29,35,20400.1,582.86,4592.8,0
S021,2024-09-30,45,26228.7,582.86,4127.96,0
S021,2024-10-01,50,29143.0,582.86,4472.39,0
S021,2024-10-02,42,24480.12,582.86,4325.75,0
S021,2024-10-03,49,28560.14,582.86,4679.84,0
S021,2024-10-04,43,25062.98,582.86,4099.38,0
S021,2024-10-05,54,31474.44,582.86,4280.75,0
S021,2024-10-06,52,30308.72,582.86,3954.62,0
S021,2024-10-07,70,34680.17,495.431,4010.94,1
S021,2024-10-08,40,23314.4,582.86,3698.2,0
S021,2024-10-09,46,26811.56,582.86,3624.72,0
S021,2024-10-10,44,25645.84,582.86,3833.4,0
S021,2024-10-11,50,29143.0,582.86,4351.46,0
S021,2024-10-12,53,30891.58,582.86,4103.11,0
S021,2024-10-13,52,30308.72,582.86,3829.64,0
S021,2024-10-14,50,29143.0,582.86,5074.55,0
S021,2024-10-15,51,29725.86,582.86,4074.17,0
S021,2024-10-16,43,25062.98,582.86,3261.29,0
S021,2024-10-17,45,26228.7,582.86,3411.2,0
S021,2024-10-18,41,23897.26,582.86,3118.2,0
S021,2024-10-19,61,30221.29,495.431,4103.02,1
S021,2024-10-20,45,26228.7,582.86,3877.61,0
S021,2024-10-21,47,27394.42,582.86,3530.34,0
S021,2024-10-22,48,27977.28,582.86,3452.29,0
S021,2024-10-23,46,26811.56,582.86,3493.17,0
S021,2024-10-24,41,23897.26,582.86,3234.07,0
S021,2024-10-25,45,26228.7,582.86,3376.59,0
S021,2024-10-26,68,33689.31,495.431,3845.97,1
S021,2024-10-27,60,34971.6,582.86,3261.39,0
S021,2024-10-28,53,30891.58,582.86,3141.84,0
S021,2024-10-29,39,22731.54,582.86,2863.73,0
S021,2024-10-30,39,22731.54,582.86,3249.42,0
S021,2024-10-31,43,25062.98,582.86,3589.35,0
S021,2024-11-01,39,22731.54,582.86,3287.67,0
S021,2024-11-02,47,27394.42,582.86,2028.41,0
S021,2024-11-03,55,32057.3,582.86,3578.23,0
S021,2024-11-04,45,26228.7,582.86,3008.11,0
S021,2024-11-05,40,23314.4,582.86,2574.71,0
S021,2024-11-06,43,25062.98,582.86,2593.31,0
S021,2024-11-07,44,25645.84,582.86,3081.06,0
S021,2024-11-08,46,26811.56,582.86,2781.19,0
S021,2024-11-09,48,27977.28,582.86,2976.8,0
S021,2024-11-10,57,33223.02,582.86,2901.8,0
S021,2024-11-11,40,23314.4,582.86,2904.12,0
S021,2024-11-12,44,25645.84,582.86,2629.84,0
S021,2024-11-13,42,24480.12,582.86,2780.1,0
S021,2024-11-14,38,22148.68,582.86,2689.12,0
S021,2024-11-15,45,26228.7,582.86,2393.09,0
S021,2024-11-16,55,32057.3,582.86,3155.73,0
S021,2024-11-17,60,29725.86,495.431,2350.38,1
S021,2024-11-18,44,25645.84,582.86,2713.3,0
S021,2024-11-19,46,26811.56,582.86,2960.27,0
